iter	RMSE
1666	9.488237242
1667	9.487199666
1668	9.485518729
1669	9.484038139
1670	9.483194365
1671	9.481642861
1672	9.479375664
1673	9.478094251
1674	9.476615086
1675	9.476016483
1676	9.475000308
1677	9.473390717
1678	9.471938232
1679	9.471029655
1680	9.469868875
1681	9.468867628
1682	9.467747867
1683	9.466759507
1684	9.465603795
1685	9.46450441
1686	9.463524291
1687	9.462568917
1688	9.461760245
1689	9.460337492
1690	9.458666748
1691	9.457614477
1692	9.456967491
1693	9.45502239
1694	9.454086374
1695	9.452807231
1696	9.452165771
1697	9.450971346
1698	9.450018498
1699	9.449465121
1700	9.448557611
1701	9.447309445
1702	9.446230958
1703	9.445012684
1704	9.443530019
1705	9.442420776
1706	9.440193946
1707	9.439203534
1708	9.438374951
1709	9.437327011
1710	9.435327774
1711	9.433531069
1712	9.432953263
1713	9.431995573
1714	9.43092369
1715	9.429249854
1716	9.428162225
1717	9.426915456
1718	9.425812632
1719	9.425242906
1720	9.424613121
1721	9.423964953
1722	9.422952762
1723	9.422436193
1724	9.421863814
1725	9.421249484
1726	9.420074958
1727	9.419607366
1728	9.418107107
1729	9.417306874
1730	9.415723281
1731	9.414687115
1732	9.4124803
1733	9.411083524
1734	9.410065435
1735	9.409420524
1736	9.408546794
1737	9.407691526
1738	9.407083457
1739	9.405210912
1740	9.40418948
1741	9.402834965
1742	9.401290828
1743	9.400482652
1744	9.399500968
1745	9.397457705
1746	9.396346595
1747	9.395619552
1748	9.39411202
1749	9.393039266
1750	9.39024299
1751	9.389130124
1752	9.388015107
1753	9.386203308
1754	9.385273315
1755	9.384796408
1756	9.382954218
1757	9.381904023
1758	9.381439365
1759	9.380089419
1760	9.37908191
1761	9.378464642
1762	9.37757042
1763	9.376719646
1764	9.375686349
1765	9.374655041
1766	9.373618111
1767	9.37197231
1768	9.369734067
1769	9.368686763
1770	9.36624084
1771	9.365032283
1772	9.36351839
1773	9.362082084
1774	9.360208222
1775	9.359815098
1776	9.359100467
1777	9.357733614
1778	9.35612794
1779	9.355216019
1780	9.354039376
1781	9.353060376
1782	9.352220147
1783	9.35107376
1784	9.349876646
1785	9.348845244
1786	9.346611547
1787	9.345880638
1788	9.344373366
1789	9.343255055
1790	9.342624527
1791	9.341673738
1792	9.340285252
1793	9.339488595
1794	9.338185811
1795	9.337778996
1796	9.336517872
1797	9.335230891
1798	9.33424221
1799	9.333515357
1800	9.331615436
1801	9.330562017
1802	9.329970571
1803	9.328012576
1804	9.326894875
1805	9.326363977
1806	9.325184806
1807	9.324080168
1808	9.323549167
1809	9.322233026
1810	9.32085358
1811	9.318570753
1812	9.318370743
1813	9.31804545
1814	9.316946969
1815	9.315931508
1816	9.314879071
1817	9.313135657
1818	9.312590607
1819	9.311623613
1820	9.310299843
1821	9.308525624
1822	9.307121147
1823	9.305867571
1824	9.3049181
1825	9.304113007
1826	9.302455773
1827	9.301214201
1828	9.3002799
1829	9.298998703
1830	9.298605584
1831	9.297559472
1832	9.296883564
1833	9.29562808
1834	9.29444509
1835	9.29307792
1836	9.292182699
1837	9.290655691
1838	9.289463878
1839	9.28876679
1840	9.287721482
1841	9.287175245
1842	9.286663362
1843	9.286020881
1844	9.284179263
1845	9.28310024
1846	9.282162749
1847	9.281301262
1848	9.28081828
1849	9.280435147
1850	9.279140551
1851	9.278568669
1852	9.277505493
1853	9.276643891
1854	9.275816418
1855	9.274816878
1856	9.273273187
1857	9.271742316
1858	9.270748385
1859	9.268809326
1860	9.267459371
1861	9.266233037
1862	9.26566773
1863	9.263521903
1864	9.262606765
1865	9.261609098
1866	9.2608874
1867	9.260739051
1868	9.258373674
1869	9.25707222
1870	9.254928681
1871	9.254250787
1872	9.253882036
1873	9.253738003
1874	9.252706859
1875	9.251491921
1876	9.250483889
1877	9.249216393
1878	9.24807531
1879	9.247363095
1880	9.246685643
1881	9.246473616
1882	9.245509184
1883	9.243750789
1884	9.242715234
1885	9.240466536
1886	9.239895016
1887	9.237455514
1888	9.236707688
1889	9.235396257
1890	9.234458756
1891	9.233392466
1892	9.232577926
1893	9.231631897
1894	9.231082653
1895	9.23035481
1896	9.22931111
1897	9.228039441
1898	9.22706057
1899	9.225684887
1900	9.223896224
1901	9.221911641
1902	9.221393185
1903	9.220424712
1904	9.219173862
1905	9.218724821
1906	9.218147041
1907	9.217483715
1908	9.215662395
1909	9.214705996
1910	9.213475807
1911	9.212559665
1912	9.211347382
1913	9.209712121
1914	9.209151554
1915	9.207485388
1916	9.206483721
1917	9.20558411
1918	9.204553105
1919	9.20441128
1920	9.203530891
1921	9.201926023
1922	9.201112057
1923	9.199948679
1924	9.198748907
1925	9.196472368
1926	9.195446465
1927	9.194598389
1928	9.19371257
1929	9.192830052
1930	9.190850054
1931	9.188911532
1932	9.18782029
1933	9.186596657
1934	9.18539726
1935	9.184589707
1936	9.183401196
1937	9.18251732
1938	9.181588286
1939	9.181038692
1940	9.178693344
1941	9.177685603
1942	9.176820674
1943	9.175804677
1944	9.174652334
1945	9.174006043
1946	9.173219914
1947	9.172772028
1948	9.170255946
1949	9.169876703
1950	9.168862535
1951	9.168541519
1952	9.167436541
1953	9.16665937
1954	9.165318417
1955	9.164342642
1956	9.163348966
1957	9.161479945
1958	9.160553099
1959	9.160412213
1960	9.159498474
1961	9.158443604
1962	9.15755474
1963	9.156470872
1964	9.155414106
1965	9.154348181
1966	9.153414053
1967	9.151796525
1968	9.150581928
1969	9.149477249
1970	9.148571345
1971	9.147542952
1972	9.146597839
1973	9.145718028
1974	9.144722037
1975	9.143922088
1976	9.142555502
1977	9.142114677
1978	9.1412607
1979	9.140272513
1980	9.139345502
1981	9.13830276
1982	9.137550232
1983	9.136850288
1984	9.136108197
1985	9.134058972
1986	9.133470509
1987	9.132454052
1988	9.131321201
1989	9.130760038
1990	9.129852374
1991	9.129087225
1992	9.128095274
1993	9.126956481
1994	9.126434305
1995	9.125990276
1996	9.124165305
1997	9.122446362
1998	9.12159921
1999	9.120492022
2000	9.119877144
2001	9.11942033
2002	9.118344239
2003	9.11708069
2004	9.115824404
2005	9.114699749
2006	9.113818256
2007	9.112634599
2008	9.111938628
2009	9.110490038
2010	9.109970479
2011	9.107783892
2012	9.107189971
2013	9.106285974
2014	9.105087652
2015	9.103746076
2016	9.103218226
2017	9.102136745
2018	9.101297879
2019	9.100439292
2020	9.099734234
2021	9.099150063
2022	9.098312863
2023	9.097427242
2024	9.096541438
2025	9.095069656
2026	9.094080207
2027	9.092227928
2028	9.091674049
2029	9.091051427
2030	9.090429119
2031	9.089713577
2032	9.089462941
2033	9.089143675
2034	9.087818264
2035	9.087043081
2036	9.085577061
2037	9.084693592
2038	9.083097031
2039	9.082133491
2040	9.081009792
2041	9.078558637
2042	9.077836713
2043	9.076391653
2044	9.076024124
2045	9.075676493
2046	9.07392421
2047	9.07306797
2048	9.071665542
2049	9.070634169
2050	9.069775037
2051	9.067999969
2052	9.067619978
2053	9.067096291
2054	9.066260681
2055	9.064715289
2056	9.063919868
2057	9.062835023
2058	9.061108822
2059	9.060815114
2060	9.059956033
2061	9.058789589
2062	9.057729738
2063	9.057433659
2064	9.056530898
2065	9.055024766
2066	9.054182279
2067	9.052823924
2068	9.052073959
2069	9.051292218
2070	9.050277955
2071	9.049274915
2072	9.047994379
2073	9.046993746
2074	9.045650181
2075	9.043974651
2076	9.043430789
2077	9.041902721
2078	9.040785373
2079	9.039113416
2080	9.038088654
2081	9.037684113
2082	9.036818815
2083	9.036140828
2084	9.03551415
2085	9.034304559
2086	9.033152085
2087	9.032066082
2088	9.030803404
2089	9.030460768
2090	9.029131993
2091	9.028421502
2092	9.027436101
2093	9.026429985
2094	9.025615987
2095	9.02504345
2096	9.024418981
2097	9.023705121
2098	9.023150503
2099	9.022611038
2100	9.021981389
2101	9.020966645
2102	9.020487672
2103	9.019281453
2104	9.01852748
2105	9.017226434
2106	9.01718009
2107	9.016421681
2108	9.015889741
2109	9.015174921
2110	9.014720835
2111	9.013829447
2112	9.012532989
2113	9.011796749
2114	9.010633565
2115	9.009366533
2116	9.009039153
2117	9.007844231
2118	9.007220277
2119	9.006198163
2120	9.005636233
2121	9.005296892
2122	9.003225946
2123	9.002318183
2124	9.001523322
2125	9.000760922
2126	8.999688592
2127	8.998611856
2128	8.997815132
2129	8.99674785
2130	8.996022402
2131	8.994627743
2132	8.993944515
2133	8.99361218
2134	8.992514871
2135	8.991210364
2136	8.990126939
2137	8.987983177
2138	8.987257772
2139	8.986813638
2140	8.986012231
2141	8.985174829
2142	8.984079011
2143	8.982719506
2144	8.9815234
2145	8.979878776
2146	8.979333987
2147	8.978078578
2148	8.977200754
2149	8.975885757
2150	8.975181993
2151	8.974576394
2152	8.973994391
2153	8.972939781
2154	8.971381972
2155	8.970607505
2156	8.96916127
2157	8.968640341
2158	8.968089897
2159	8.967029661
2160	8.966038503
2161	8.965332459
2162	8.964678385
2163	8.964109346
2164	8.963154725
2165	8.962669901
2166	8.962310722
2167	8.960636995
2168	8.959480365
2169	8.958894697
2170	8.958164895
2171	8.956759127
2172	8.955105439
2173	8.954250915
2174	8.953266213
2175	8.951964718
2176	8.950983313
2177	8.949927032
2178	8.94953151
2179	8.948464472
2180	8.947112663
2181	8.946276645
2182	8.945432383
2183	8.944995693
2184	8.944017092
2185	8.94295892
2186	8.942071013
2187	8.941741286
2188	8.940751244
2189	8.940378091
2190	8.940027022
2191	8.939345796
2192	8.938737536
2193	8.93769509
2194	8.936335138
2195	8.934768085
2196	8.934288024
2197	8.93332804
2198	8.932300045
2199	8.931712597
2200	8.93065792
2201	8.930013224
2202	8.929280129
2203	8.928510986
2204	8.926518487
2205	8.925114382
2206	8.923456021
2207	8.922758878
2208	8.921415959
2209	8.920167658
2210	8.919585918
2211	8.918438948
2212	8.917493688
2213	8.915734585
2214	8.914732245
2215	8.913601366
2216	8.912206848
2217	8.911286104
2218	8.910418683
2219	8.909078401
2220	8.907735729
2221	8.906885093
2222	8.905404921
2223	8.904560227
2224	8.903262192
2225	8.902188001
2226	8.900541629
2227	8.899733022
2228	8.898863819
2229	8.898259765
2230	8.897176056
2231	8.896211208
2232	8.895702839
2233	8.895311905
2234	8.894168816
2235	8.89298225
2236	8.892688965
2237	8.891586538
2238	8.890649951
2239	8.889495785
2240	8.888464754
2241	8.886821848
2242	8.886084366
2243	8.885082462
2244	8.884361622
2245	8.883605223
2246	8.88213328
2247	8.88150702
2248	8.880631727
2249	8.880135794
2250	8.878900629
2251	8.877897215
2252	8.877405674
2253	8.876848229
2254	8.875747193
2255	8.874996672
2256	8.874366062
2257	8.87328458
2258	8.872463119
2259	8.870662072
2260	8.869890485
2261	8.869390669
2262	8.868016524
2263	8.86733881
2264	8.866630854
2265	8.865672499
2266	8.864768256
2267	8.864319946
2268	8.863294715
2269	8.862327522
2270	8.861531818
2271	8.860896882
2272	8.859602547
2273	8.858643448
2274	8.857025596
2275	8.856710784
2276	8.855063244
2277	8.854503524
2278	8.853690171
2279	8.852412382
2280	8.851489021
2281	8.850439531
2282	8.849645718
2283	8.848824813
2284	8.848122422
2285	8.847266929
2286	8.846742411
2287	8.846266563
2288	8.844773169
2289	8.842698266
2290	8.842594426
2291	8.840578888
2292	8.839395936
2293	8.838560516
2294	8.837192849
2295	8.836575115
2296	8.834916589
2297	8.833477689
2298	8.832572252
2299	8.831372123
2300	8.830705858
2301	8.830043992
2302	8.828720697
2303	8.827990696
2304	8.826222328
2305	8.825653804
2306	8.824971358
2307	8.82472098
2308	8.82416114
2309	8.823287219
2310	8.822131679
2311	8.82190666
2312	8.821260595
2313	8.820524657
2314	8.81995164
2315	8.819335122
2316	8.818620456
2317	8.817481445
2318	8.816896937
2319	8.815052819
2320	8.814217915
2321	8.812639963
2322	8.809924426
2323	8.808982968
2324	8.808030663
2325	8.807205911
2326	8.806201562
2327	8.805380551
2328	8.804769376
2329	8.804004681
2330	8.802214075
2331	8.801169348
2332	8.800522399
2333	8.799947998
2334	8.799361221
2335	8.79886354
2336	8.797610382
2337	8.795830064
2338	8.794956612
2339	8.794366615
2340	8.793194963
2341	8.793011167
2342	8.792193352
2343	8.791255311
2344	8.789250816
2345	8.788546024
2346	8.786801825
2347	8.786387846
2348	8.785455922
2349	8.783433617
2350	8.782302839
2351	8.78187595
2352	8.78115872
2353	8.77947816
2354	8.778784237
2355	8.778133126
2356	8.777568638
2357	8.776476221
2358	8.77496545
2359	8.774464575
2360	8.773751471
2361	8.772478939
2362	8.772055235
2363	8.770980951
2364	8.770340139
2365	8.769410085
2366	8.767901988
2367	8.767323594
2368	8.766626559
2369	8.765945788
2370	8.764646112
2371	8.764024798
2372	8.763811134
2373	8.763120109
2374	8.761503879
2375	8.760675578
2376	8.759632855
2377	8.758865978
2378	8.757676815
2379	8.75623756
2380	8.755128495
2381	8.754872114
2382	8.753658365
2383	8.752977696
2384	8.751567905
2385	8.750517739
2386	8.749934485
2387	8.748346421
2388	8.747533127
2389	8.746854255
2390	8.745814763
2391	8.744597888
2392	8.74415867
2393	8.742585605
2394	8.741082038
2395	8.74071985
2396	8.740161261
2397	8.739986006
2398	8.738645822
2399	8.737792594
2400	8.737590435
2401	8.736712348
2402	8.735722223
2403	8.734328883
2404	8.732828811
2405	8.73231189
2406	8.731829758
2407	8.730821824
2408	8.729586504
2409	8.728617485
2410	8.727423988
2411	8.726310075
2412	8.725552404
2413	8.724687806
2414	8.723414831
2415	8.722618894
2416	8.721703889
2417	8.720299327
2418	8.719157996
2419	8.718239754
2420	8.71752677
2421	8.716054894
2422	8.714718202
2423	8.713687767
2424	8.713209029
2425	8.712187412
2426	8.711842657
2427	8.711071211
2428	8.709647308
2429	8.709283136
2430	8.708348295
2431	8.707447417
2432	8.706592325
2433	8.705586525
2434	8.704758135
2435	8.703168474
2436	8.702496782
2437	8.701570333
2438	8.700699002
2439	8.700067335
2440	8.699524359
2441	8.698238823
2442	8.697278209
2443	8.69687369
2444	8.695312006
2445	8.694123627
2446	8.69328239
2447	8.692596452
2448	8.691697827
2449	8.691300297
2450	8.690520012
2451	8.690009591
2452	8.689123923
2453	8.688505085
2454	8.687048341
2455	8.686270225
2456	8.684821034
2457	8.683540474
2458	8.682524715
2459	8.681233843
2460	8.681020362
2461	8.679698113
2462	8.679408958
2463	8.67829485
2464	8.677444241
2465	8.676431303
2466	8.67578366
2467	8.675048968
2468	8.674542302
2469	8.672624679
2470	8.671964712
2471	8.670461831
2472	8.669881175
2473	8.668093223
2474	8.667388539
2475	8.66651242
2476	8.665847274
2477	8.664924032
2478	8.66331314
2479	8.662780073
2480	8.661911038
2481	8.661427868
2482	8.659838556
2483	8.65904257
2484	8.657563893
2485	8.656869515
2486	8.655804909
2487	8.655167946
2488	8.653770486
2489	8.653077676
2490	8.65174727
2491	8.650980211
2492	8.65051877
2493	8.64886242
2494	8.647707038
2495	8.646592103
2496	8.646170744
2497	8.645822907
2498	8.64442465
2499	8.643333728
2500	8.643091471
2501	8.64263453
2502	8.641549158
2503	8.640345602
2504	8.639596576
2505	8.638474946
2506	8.637392535
2507	8.636390134
2508	8.635143977
2509	8.634825891
2510	8.633690244
2511	8.632511045
2512	8.631679053
2513	8.630595204
2514	8.630385536
2515	8.629479417
2516	8.628709261
2517	8.628032152
2518	8.627425956
2519	8.626409366
2520	8.62503861
2521	8.624446377
2522	8.624161289
2523	8.623739899
2524	8.622921437
2525	8.621769079
2526	8.620526359
2527	8.619789137
2528	8.618165404
2529	8.617598941
2530	8.616972299
2531	8.616592979
2532	8.616320554
2533	8.614912092
2534	8.614063998
2535	8.613442712
2536	8.612709148
2537	8.61208198
2538	8.611255217
2539	8.610525774
2540	8.609742307
2541	8.608739912
2542	8.607745021
2543	8.606966747
2544	8.60595436
2545	8.605595912
2546	8.604995372
2547	8.603417113
2548	8.602388361
2549	8.601173058
2550	8.600565484
2551	8.599460066
2552	8.598670335
2553	8.597817111
2554	8.596631986
2555	8.59542781
2556	8.594714501
2557	8.5941988
2558	8.59311751
2559	8.592393316
2560	8.59106002
2561	8.59040242
2562	8.589513725
2563	8.589056047
2564	8.58760241
2565	8.587225081
2566	8.58626319
2567	8.585421168
2568	8.584565109
2569	8.583484633
2570	8.582989059
2571	8.582782741
2572	8.581487877
2573	8.580359766
2574	8.579974252
2575	8.57898512
2576	8.578272161
2577	8.577494126
2578	8.575946686
2579	8.575359206
2580	8.574632297
2581	8.573184831
2582	8.57222599
2583	8.571615436
2584	8.570435042
2585	8.569988201
2586	8.568544364
2587	8.567830652
2588	8.567044473
2589	8.56588926
2590	8.564949045
2591	8.563649948
2592	8.562597213
2593	8.561649997
2594	8.561048336
2595	8.560244528
2596	8.559573703
2597	8.558820365
2598	8.557514036
2599	8.556866264
2600	8.555976322
2601	8.55546049
2602	8.554765711
2603	8.553813198
2604	8.553113638
2605	8.552339772
2606	8.551558837
2607	8.550713467
2608	8.549745312
2609	8.548953506
2610	8.547557249
2611	8.547040071
2612	8.54614164
2613	8.545285233
2614	8.544835518
2615	8.544047908
2616	8.54319887
2617	8.542571719
2618	8.541870517
2619	8.541213979
2620	8.540680785
2621	8.539607977
2622	8.538251573
2623	8.537241722
2624	8.5368713
2625	8.536061021
2626	8.535556641
2627	8.534603217
2628	8.534029376
2629	8.533404622
2630	8.532712566
2631	8.532131189
2632	8.530935834
2633	8.52987429
2634	8.52900199
2635	8.527211045
2636	8.526119099
2637	8.524945333
2638	8.52365628
2639	8.522888925
2640	8.522219106
2641	8.521867462
2642	8.52096391
2643	8.519587732
2644	8.519118593
2645	8.517750412
2646	8.517171102
2647	8.515413162
2648	8.515144527
2649	8.514273092
2650	8.513390577
2651	8.512811766
2652	8.512024796
2653	8.511411065
2654	8.510618046
2655	8.510077
2656	8.509031394
2657	8.50810902
2658	8.506948829
2659	8.506171935
2660	8.505475997
2661	8.504399407
2662	8.50367343
2663	8.503102722
2664	8.501901357
2665	8.500901704
2666	8.499809236
2667	8.499311768
2668	8.498490421
2669	8.497640334
2670	8.496652745
2671	8.495925353
2672	8.49509722
2673	8.494127784
2674	8.493818691
2675	8.492574431
2676	8.491501338
2677	8.490879945
2678	8.490369101
2679	8.489462613
2680	8.488302146
2681	8.487081027
2682	8.486524367
2683	8.485507583
2684	8.484514299
2685	8.484096289
2686	8.48297005
2687	8.482218328
2688	8.482018652
2689	8.480619334
2690	8.479667329
2691	8.479001916
2692	8.47836225
2693	8.477325367
2694	8.476169745
2695	8.475460189
2696	8.474313193
2697	8.473897453
2698	8.472569175
2699	8.472151439
2700	8.471887843
2701	8.471631444
2702	8.470908154
2703	8.470213084
2704	8.469601744
2705	8.468388654
2706	8.467166107
2707	8.466466731
2708	8.46592451
2709	8.465098361
2710	8.464053567
2711	8.463574356
2712	8.463095293
2713	8.462409148
2714	8.461877882
2715	8.460838649
2716	8.459614458
2717	8.45831612
2718	8.457661857
2719	8.457272183
2720	8.455816153
2721	8.455499915
2722	8.454843601
2723	8.453618354
2724	8.452026794
2725	8.45103557
2726	8.449871729
2727	8.449451581
2728	8.448697127
2729	8.447545777
2730	8.44668727
2731	8.446048109
2732	8.444751551
2733	8.444092881
2734	8.44345839
2735	8.441747894
2736	8.440697184
2737	8.439855649
2738	8.439106982
2739	8.438365585
2740	8.438080022
2741	8.437230475
2742	8.436371956
2743	8.435605098
2744	8.434867848
2745	8.434186224
2746	8.433618517
2747	8.433142001
2748	8.432204518
2749	8.431080818
2750	8.430499618
2751	8.429774633
2752	8.428645644
2753	8.427790365
2754	8.427407354
2755	8.426598234
2756	8.425804104
2757	8.424367074
2758	8.423506237
2759	8.422017192
2760	8.42084886
2761	8.420017927
2762	8.419426043
2763	8.418900455
2764	8.417624525
2765	8.416558221
2766	8.41597928
2767	8.415137946
2768	8.414415681
2769	8.414093904
2770	8.413109541
2771	8.411934205
2772	8.411051613
2773	8.410152563
2774	8.408811954
2775	8.408164672
2776	8.407521974
2777	8.40641608
2778	8.40533093
2779	8.40484175
2780	8.403849436
2781	8.403041408
2782	8.402340182
2783	8.401146174
2784	8.400693334
2785	8.399499246
2786	8.398552178
2787	8.397421544
2788	8.396336086
2789	8.395351691
2790	8.394877024
2791	8.394400807
2792	8.393074207
2793	8.391979506
2794	8.391280843
2795	8.390175155
2796	8.389679544
2797	8.389216274
2798	8.388471642
2799	8.388066135
2800	8.387514693
2801	8.387227933
2802	8.386968968
2803	8.386406113
2804	8.385943712
2805	8.384895586
2806	8.384248113
2807	8.383041879
2808	8.382465335
2809	8.38183201
2810	8.381067681
2811	8.380493568
2812	8.379623347
2813	8.379067445
2814	8.378090631
2815	8.376978252
2816	8.376346788
2817	8.376165942
2818	8.375221782
2819	8.374924888
2820	8.374139472
2821	8.373547891
2822	8.372604071
2823	8.371843916
2824	8.370785003
2825	8.370001804
2826	8.369460321
2827	8.368838743
2828	8.368495674
2829	8.368108663
2830	8.36705274
2831	8.366376141
2832	8.365112049
2833	8.364133835
2834	8.363565477
2835	8.363309563
2836	8.36278054
2837	8.362291778
2838	8.361544712
2839	8.360768299
2840	8.35985352
2841	8.359032989
2842	8.358257629
2843	8.357677214
2844	8.357195142
2845	8.356221917
2846	8.355408201
2847	8.354367724
2848	8.353788954
2849	8.353476605
2850	8.352423197
2851	8.351056105
2852	8.350639028
2853	8.349805301
2854	8.348653765
2855	8.348171538
2856	8.347563742
2857	8.346782
2858	8.346045822
2859	8.345686161
2860	8.344201635
2861	8.343092211
2862	8.341877809
2863	8.341227489
2864	8.3405885
2865	8.340323659
2866	8.339192863
2867	8.338144776
2868	8.337436488
2869	8.336412854
2870	8.335519947
2871	8.335085361
2872	8.334296268
2873	8.333709882
2874	8.333049492
2875	8.332709295
2876	8.331917162
2877	8.331479982
2878	8.330868471
2879	8.3300191
2880	8.329291902
2881	8.328805234
2882	8.327596628
2883	8.326856953
2884	8.325589473
2885	8.325188171
2886	8.324764749
2887	8.324419276
2888	8.323859138
2889	8.323481627
2890	8.322823786
2891	8.322149422
2892	8.321366411
2893	8.320911198
2894	8.319890263
2895	8.318955292
2896	8.318110996
2897	8.317174626
2898	8.316667294
2899	8.315344317
2900	8.314256929
2901	8.313528661
2902	8.313156523
2903	8.311966187
2904	8.310895639
2905	8.310576628
2906	8.309133366
2907	8.308693862
2908	8.307152081
2909	8.306552509
2910	8.305414706
2911	8.304829358
2912	8.303864159
2913	8.303692608
2914	8.302734532
2915	8.301934205
2916	8.301240914
2917	8.300857928
2918	8.299942792
2919	8.299635086
2920	8.29899266
2921	8.298312818
2922	8.297171025
2923	8.296079054
2924	8.295309639
2925	8.29489813
2926	8.294292533
2927	8.293844963
2928	8.292640918
2929	8.291597786
2930	8.290658778
2931	8.289404541
2932	8.2886925
2933	8.288298251
2934	8.287515193
2935	8.286903451
2936	8.285760249
2937	8.285293365
2938	8.284760045
2939	8.284367172
2940	8.28410336
2941	8.283244999
2942	8.282526128
2943	8.281742779
2944	8.28088369
2945	8.280442676
2946	8.279971156
2947	8.278818436
2948	8.278550663
2949	8.27733863
2950	8.27628288
2951	8.275872507
2952	8.275180652
2953	8.2741388
2954	8.273545743
2955	8.27261618
2956	8.27214002
2957	8.271083426
2958	8.270161416
2959	8.269233323
2960	8.268311492
2961	8.267909139
2962	8.267375007
2963	8.266737135
2964	8.266020578
2965	8.265447281
2966	8.26438779
2967	8.264016682
2968	8.263427251
2969	8.262926264
2970	8.26249712
2971	8.261734536
2972	8.260819738
2973	8.260396469
2974	8.259254124
2975	8.258465773
2976	8.25770444
2977	8.257011098
2978	8.25612465
2979	8.255365515
2980	8.254787647
2981	8.254129084
2982	8.253646405
2983	8.25241985
2984	8.251682698
2985	8.251244541
2986	8.250469725
2987	8.249321178
2988	8.24831877
2989	8.248024535
2990	8.247084056
2991	8.246496423
2992	8.245462242
2993	8.244840089
2994	8.244185801
2995	8.24376887
2996	8.242941136
2997	8.242670186
2998	8.242240727
2999	8.241801507
3000	8.241298792
3001	8.240611985
3002	8.240165608
3003	8.239674203
3004	8.238914711
3005	8.238340048
3006	8.237588679
3007	8.236224035
3008	8.235363253
3009	8.234452189
3010	8.233919688
3011	8.233678699
3012	8.233073097
3013	8.232635568
3014	8.231804507
3015	8.230779827
3016	8.229906324
3017	8.229468379
3018	8.228549368
3019	8.227589471
3020	8.226964668
3021	8.225980859
3022	8.225369468
3023	8.224518471
3024	8.224177382
3025	8.223621253
3026	8.222668892
3027	8.221621822
3028	8.220841873
3029	8.220418878
3030	8.219888975
3031	8.21957742
3032	8.21927314
3033	8.217998237
3034	8.217378958
3035	8.21659525
3036	8.21594048
3037	8.215509142
3038	8.214702952
3039	8.214170117
3040	8.21395814
3041	8.21349722
3042	8.212796409
3043	8.212465562
3044	8.211983088
3045	8.211254419
3046	8.210649231
3047	8.209641133
3048	8.208939568
3049	8.208339103
3050	8.207893404
3051	8.207648531
3052	8.206603146
3053	8.206079076
3054	8.205134534
3055	8.203808384
3056	8.203308274
3057	8.202023501
3058	8.20115512
3059	8.200456667
3060	8.199866379
3061	8.199180393
3062	8.198320208
3063	8.197465386
3064	8.196530671
3065	8.19621192
3066	8.19564486
3067	8.195011765
3068	8.194297377
3069	8.192847818
3070	8.192481576
3071	8.192297627
3072	8.191098181
3073	8.190254038
3074	8.189170661
3075	8.188409177
3076	8.18767478
3077	8.18688657
3078	8.186179229
3079	8.185160701
3080	8.183925525
3081	8.182952955
3082	8.182537717
3083	8.181714971
3084	8.181014188
3085	8.180672028
3086	8.180136596
3087	8.179378849
3088	8.178971873
3089	8.177912728
3090	8.177202498
3091	8.176634897
3092	8.17611969
3093	8.175104482
3094	8.174147856
3095	8.173366466
3096	8.172964919
3097	8.172563777
3098	8.172316717
3099	8.171701448
3100	8.170766649
3101	8.170235681
3102	8.169870396
3103	8.169230972
3104	8.168690205
3105	8.168149814
3106	8.167161424
3107	8.16538123
3108	8.164571795
3109	8.163712822
3110	8.163126357
3111	8.162385602
3112	8.161690316
3113	8.16119632
3114	8.160609934
3115	8.160221645
3116	8.159280174
3117	8.15870623
3118	8.157786344
3119	8.157033537
3120	8.156041135
3121	8.155306184
3122	8.155085661
3123	8.154517751
3124	8.153790137
3125	8.152818221
3126	8.151874607
3127	8.151326185
3128	8.150969492
3129	8.14991936
3130	8.148440031
3131	8.147387163
3132	8.14662786
3133	8.146027165
3134	8.14529866
3135	8.144816373
3136	8.14441414
3137	8.144047545
3138	8.142546057
3139	8.141270569
3140	8.140575545
3141	8.140357623
3142	8.139670733
3143	8.139419938
3144	8.138640564
3145	8.138176823
3146	8.137571469
3147	8.136984396
3148	8.136570505
3149	8.136064431
3150	8.135598635
3151	8.134283577
3152	8.13335816
3153	8.132525568
3154	8.131638902
3155	8.131093131
3156	8.130215099
3157	8.129344843
3158	8.128702552
3159	8.128187267
3160	8.127687116
3161	8.12681664
3162	8.125898295
3163	8.125405938
3164	8.124196658
3165	8.122903148
3166	8.122306013
3167	8.121760173
3168	8.121135591
3169	8.120303127
3170	8.119709514
3171	8.119035617
3172	8.118530857
3173	8.117319497
3174	8.11635094
3175	8.11546713
3176	8.114765137
3177	8.113474926
3178	8.112709531
3179	8.112089848
3180	8.111380052
3181	8.110868642
3182	8.110157707
3183	8.109095761
3184	8.108629375
3185	8.107937902
3186	8.107272856
3187	8.10609189
3188	8.10576885
3189	8.10518831
3190	8.104586293
3191	8.104178765
3192	8.102938907
3193	8.102286374
3194	8.101559783
3195	8.100791778
3196	8.099831249
3197	8.098773384
3198	8.097647847
3199	8.097040856
3200	8.096411521
3201	8.096087791
3202	8.095219434
3203	8.094709425
3204	8.094446506
3205	8.093344739
3206	8.092250991
3207	8.091412684
3208	8.090520999
3209	8.089979947
3210	8.088589304
3211	8.087524746
3212	8.087082841
3213	8.08638362
3214	8.085185267
3215	8.084536331
3216	8.083843262
3217	8.083200115
3218	8.082567287
3219	8.082017142
